,0,1,2,3,4,5
29120,0,1559970393,Sun Apr 19 12:30:53 PDT 2009,NO_QUERY,Pijrt," Polly has gone back home now  won't see her till Friday now sniffel, sniffel, whimper, whimper http://twitpic.com/3m1kf"
29280,0,1562360281,Sun Apr 19 19:47:57 PDT 2009,NO_QUERY,allegrabear,in tha caaaaar on the way to the dorms. bye spring break 
29440,0,1563485019,Sun Apr 19 23:01:00 PDT 2009,NO_QUERY,hannah345meow,Sprained ankle- can't play tennis for 3 weeks! 
29600,0,1563533250,Sun Apr 19 23:12:10 PDT 2009,NO_QUERY,Pasta_Disaster,Back to work today after 2 fantastic weeks off 
29760,0,1563576815,Sun Apr 19 23:22:31 PDT 2009,NO_QUERY,krazyJBchick,"so my phone officially died  can't receive or send any calls or texts, so don't try, and i won't be able to get a new phone til Tuesday"
29920,0,1563621393,Sun Apr 19 23:33:15 PDT 2009,NO_QUERY,tatianaespada,@AubreyODay calllllll meeeeeee 914 920 8193  I'm late!!! 
30080,0,1563672905,Sun Apr 19 23:46:04 PDT 2009,NO_QUERY,jessychristine,@AJDADDY aj where have you be 
30240,0,1563710877,Sun Apr 19 23:55:59 PDT 2009,NO_QUERY,lisakimfleming,@oneluvimport23 hahah rite shit..I never say no to pizza  so bad hahah
30400,0,1563755481,Mon Apr 20 00:07:27 PDT 2009,NO_QUERY,Dimera666,"@Melisa_Swenson whatevz, I was totally sitting by the phone waiting for u to call  haha jk"
30560,0,1563794670,Mon Apr 20 00:17:55 PDT 2009,NO_QUERY,Tuoni,Packing up a shipment that goes out to Sharjah today. The heat outside is a bitch. But you gotta do what you gotta do 
30720,0,1563842149,Mon Apr 20 00:30:55 PDT 2009,NO_QUERY,JoannaRigby,"still feeling really nervous  I really have never felt so nervous, it's horrible."
30880,0,1563882308,Mon Apr 20 00:42:11 PDT 2009,NO_QUERY,jindujun,"@mileycyrus Aaw, poor Miley!  Where are you at the moment?"
31040,0,1563920769,Mon Apr 20 00:53:00 PDT 2009,NO_QUERY,sophiehelene,First day back at college 
31200,0,1563967577,Mon Apr 20 01:06:10 PDT 2009,NO_QUERY,Santa96,"Nothing... this site is soooooo boring... i miss myspace, bebo, facebook &amp; tagged  screw this.. im going if it dont get exciting soon....."
31360,0,1564000634,Mon Apr 20 01:16:03 PDT 2009,NO_QUERY,lynnesse,"@PembrokeDave Thank you, I've misplaced my phone "
31520,0,1564037936,Mon Apr 20 01:27:20 PDT 2009,NO_QUERY,digglesplash,still getting over the weekend 
31680,0,1564078764,Mon Apr 20 01:39:46 PDT 2009,NO_QUERY,mckelvie,"@caitkitt  no-one loves a zombie for his (admittedly non-functioning) brain. Or, uh, braaaaaaiiiiiinnnnzzzzz."
31840,0,1564114708,Mon Apr 20 01:50:58 PDT 2009,NO_QUERY,lvillette,Totaly sick 
32000,0,1564147744,Mon Apr 20 02:01:05 PDT 2009,NO_QUERY,IBA_Karachi,the farewell party for the graduating class of 2009 has been postponed 
32160,0,1564187177,Mon Apr 20 02:13:12 PDT 2009,NO_QUERY,PunkyTHEsinger,@mackmaine WHY AINT YOU FOLLOWIN ME?? 
32320,0,1564225255,Mon Apr 20 02:25:11 PDT 2009,NO_QUERY,gordangecko,wonder why she bit...it hurts now that it is swollen 
32480,0,1564263692,Mon Apr 20 02:37:12 PDT 2009,NO_QUERY,jcverdie,I have very few time to tweet these days 
32640,0,1564299821,Mon Apr 20 02:48:22 PDT 2009,NO_QUERY,NinaLaDolce,@Jus10skyWalker justin Justin JUSTIN...You never responded  I'll just shoutout to myself @NinaLaDolce -xoxo
32800,0,1564344305,Mon Apr 20 03:01:41 PDT 2009,NO_QUERY,bizkit,"says ??debian?simplify media, dropbox???ubuntu? ubuntu is the new windows?  http://plurk.com/p/p58tk"
32960,0,1564382054,Mon Apr 20 03:13:05 PDT 2009,NO_QUERY,Cheypet187,I just got up like an hour ago and I really want to go to bed 
33120,0,1564425952,Mon Apr 20 03:26:07 PDT 2009,NO_QUERY,doc_nl,"@twitterfon just installed the 1.4.5 update, cleared the cache but the &quot;not following&quot; bug is still there "
33280,0,1564466319,Mon Apr 20 03:37:35 PDT 2009,NO_QUERY,mel3577,@notaplayer83 I hoped for a pic too...But nothing 
33440,0,1564505054,Mon Apr 20 03:48:31 PDT 2009,NO_QUERY,blade376,needs to do university work - so will have to finish video tonight - meh 
33600,0,1564554941,Mon Apr 20 04:01:24 PDT 2009,NO_QUERY,punctuation,There's a really annoying bird nested in a tree near my office window and it's making a noise like a evil dentist's drill 
33760,0,1564599455,Mon Apr 20 04:12:46 PDT 2009,NO_QUERY,danibaby,@intencitiess me too  finals suck.
33920,0,1564643999,Mon Apr 20 04:23:27 PDT 2009,NO_QUERY,cornfarmer22,"sitting in 1st hour , this is gonna be a longgg day "
34080,0,1564702923,Mon Apr 20 04:36:52 PDT 2009,NO_QUERY,SarahKaty,"is enjoying her morning, although I had NO sleep "
34240,0,1564750759,Mon Apr 20 04:47:39 PDT 2009,NO_QUERY,WitchChic70,"blah i hate rain, i wanna b outside in the sun but i cant seem to find it "
34400,0,1564799453,Mon Apr 20 04:58:09 PDT 2009,NO_QUERY,JackieRomanos,"Happy Sunday! Just jet skied, kayaked and water skied! Sooo fun! Last day in Mexico "
34560,0,1564854791,Mon Apr 20 05:09:07 PDT 2009,NO_QUERY,weeziewood,Just finished the morning devotional. It's a rainy day so looks like no excuse not to do housework. 
34720,0,1564927654,Mon Apr 20 05:23:16 PDT 2009,NO_QUERY,PZimmerman,The furry ones and I were gonna go back 2 the bark park today. But its ElCrapo outside 
34880,0,1564981664,Mon Apr 20 05:33:06 PDT 2009,NO_QUERY,jwbowl,"BBQ chicken, plain potato, veggies last night. Woke up with tummy ache. If Mrs. Scale unkind again Wednesday, may never eat out again. "
35040,0,1565041807,Mon Apr 20 05:43:49 PDT 2009,NO_QUERY,goodgosh,@joyfulthings thanks! I've never made it to front page  I've heard it doesn't usually bring many sales but  more views can't hurt!
35200,0,1565103080,Mon Apr 20 05:54:26 PDT 2009,NO_QUERY,iFollowMike,Morning Tweets...is it still the weekend??? ....Oh its monday  
35360,0,1565189737,Mon Apr 20 06:08:17 PDT 2009,NO_QUERY,LiatTsarfati,No more vacation  back to school!
35520,0,1565258093,Mon Apr 20 06:18:52 PDT 2009,NO_QUERY,MegsEggs,@Schofe can i come work at this morning? i'm bored here. 
35680,0,1565327627,Mon Apr 20 06:29:21 PDT 2009,NO_QUERY,seraphicstar,I wish my friend mary would come visit today 
35840,0,1565420084,Mon Apr 20 06:42:51 PDT 2009,NO_QUERY,waytoworkupdate,Accidents: 440 @ Hillsboro Pk / 65S @ Trinity Ln / 65N @ Rosa Parks Blvd. May see rain today  High of 64
36000,0,1565496653,Mon Apr 20 06:53:51 PDT 2009,NO_QUERY,Silenti,"oh man, it has been days since ive been on here! im a lazy bum. OH! the weather here SUCKS! it was so warm and now it is freezing again! "
36160,0,1565568152,Mon Apr 20 07:03:40 PDT 2009,NO_QUERY,Kmeron,@RCALabelGroupuk hiya! maybe you'll be able to enlighten me. Why the &quot;3 first songs rule&quot; for concert photographer like me? wt....? 
36320,0,1565641761,Mon Apr 20 07:13:54 PDT 2009,NO_QUERY,JX_George,"speaking of blu-rays, I think I'll go and update my wish list. Unless i get like 2000 bucks tho this list will be around for a while "
36480,0,1565722286,Mon Apr 20 07:24:40 PDT 2009,NO_QUERY,recoil101uk,"Sitting in the sun, listening to gomez, sipping a vailla latte, shame it's at work "
36640,0,1565801195,Mon Apr 20 07:34:57 PDT 2009,NO_QUERY,tiffanymarie14,ugh i got grounded for the weekend  but now im back!
36800,0,1565904220,Mon Apr 20 07:48:22 PDT 2009,NO_QUERY,johnsgunn,I want this for my cats! Too bad shipping is so expensive  http://tinyurl.com/dn8s7e
36960,0,1565988263,Mon Apr 20 07:59:10 PDT 2009,NO_QUERY,laughingcity,Monday Monday Monday... 
37120,0,1572860074,Mon Apr 20 22:49:04 PDT 2009,NO_QUERY,den_26,i need CASH. gonna buy a soccer ball. I WISH!! 
37280,0,1572910302,Mon Apr 20 22:59:53 PDT 2009,NO_QUERY,vicprusiana,@makulay 
37440,0,1572974009,Mon Apr 20 23:13:38 PDT 2009,NO_QUERY,SarahLister,Hang in there Stephen Hawking 
37600,0,1573019307,Mon Apr 20 23:24:17 PDT 2009,NO_QUERY,kasey79,"@DWsCoverGirl1  I wish I could give you a better answer, but I haven't seen all of them yet "
37760,0,1573066141,Mon Apr 20 23:35:10 PDT 2009,NO_QUERY,TwilightofDoom,@snakkims Oh you best believe I'm using 'em lol I miss you. 
37920,0,1573112622,Mon Apr 20 23:46:15 PDT 2009,NO_QUERY,quyenne,i'm tired and i still haven't finished my hwk. sad 
38080,0,1573164149,Mon Apr 20 23:59:00 PDT 2009,NO_QUERY,wrldfamuspaul_c,"good night, i guess.  more studyzilla tomorrow "
38240,0,1573212936,Tue Apr 21 00:10:33 PDT 2009,NO_QUERY,designhawg,On the flipside... completely bummed that there isn't a @thegrates or @thepresets sighting. 
38400,0,1573265758,Tue Apr 21 00:24:08 PDT 2009,NO_QUERY,hiddenglitter,Trying out UberTwitter... We'll see how this app goes. Hopefully doesn't freeze all the time like TwitterBerry!  http://myloc.me/6nM
38560,0,1573305086,Tue Apr 21 00:34:18 PDT 2009,NO_QUERY,lannes11,@keithfries Oh! I meant to stop by  I just got focused on my paper and forgot =/
38720,0,1573347235,Tue Apr 21 00:45:29 PDT 2009,NO_QUERY,joycescapade,"@wengster: Have to pay by cash, right? "
38880,0,1573386243,Tue Apr 21 00:56:04 PDT 2009,NO_QUERY,kylysrepublic,"Want to join gym but has no money, wants Aaron to be here so I can look after him but he's 6 hours away  "
39040,0,1573432631,Tue Apr 21 01:08:40 PDT 2009,NO_QUERY,Takhisis_uk,seriously shite at high impact cardio 
39200,0,1573472358,Tue Apr 21 01:19:57 PDT 2009,NO_QUERY,yoitsandrea,@teamdangerrr Still. Why'd put that picture?! To make fun of me?! 
39360,0,1573510010,Tue Apr 21 01:30:38 PDT 2009,NO_QUERY,elfgirl101,just woke up and feeling peckish (hungry)....i need to also finish a ton of work so i'll be in my room all day 
39520,0,1573547942,Tue Apr 21 01:41:39 PDT 2009,NO_QUERY,wwwicked,"@cainux Me! Me! Oh, can't get there.  Living in the grim north west sucks! Apart from being near Anfield; that ROCKS! When I can get tix.."
39680,0,1573592353,Tue Apr 21 01:54:33 PDT 2009,NO_QUERY,raissashimi,has nothing to say right now.  http://plurk.com/p/pbl9k
39840,0,1573632860,Tue Apr 21 02:05:57 PDT 2009,NO_QUERY,iamcheerbear,excruciating back pain. 
40000,0,1573672565,Tue Apr 21 02:17:34 PDT 2009,NO_QUERY,GJRM,@scottcabal I'm working in the the evening  but could do daytime for sure. COFFEEEEEE
40160,0,1573712687,Tue Apr 21 02:29:51 PDT 2009,NO_QUERY,hanna_C,@melrose_k i had to record it  but i'll be watch it later...i'm excited
40320,0,1573753026,Tue Apr 21 02:41:36 PDT 2009,NO_QUERY,PinkBatgirl,Gutted @Haverholme can't make the murder mystery party anymore.  Stupid exam timetable!!!!!!  
40480,0,1573797939,Tue Apr 21 02:54:38 PDT 2009,NO_QUERY,wayneh58,At work again   1st of 3 night shifts then holidays yoohoo
40640,0,1573836921,Tue Apr 21 03:05:17 PDT 2009,NO_QUERY,Paris1588,wants her K Rudd money! 
40800,0,1573876673,Tue Apr 21 03:16:29 PDT 2009,NO_QUERY,vicjamm,@mizznina1780 @istayedwoke and the video taken to private? can't view 
40960,0,1573921698,Tue Apr 21 03:29:12 PDT 2009,NO_QUERY,cittiecait,how come i never win anything: #lg15 #harpersglobe #harpersisland #thelast no tshirt not even a badge! 
41120,0,1573967395,Tue Apr 21 03:41:34 PDT 2009,NO_QUERY,eerinnbrown,For some reason my Tuesday feels like a Monday this week 
41280,0,1574014934,Tue Apr 21 03:54:01 PDT 2009,NO_QUERY,Roxanne1977,"@SplashMan I don't have to put on the red dress either, but I like to, even though it clashes with my hair. "
41440,0,1574061904,Tue Apr 21 04:05:30 PDT 2009,NO_QUERY,chalupa9,I feel like the plague 
41600,0,1574108228,Tue Apr 21 04:16:44 PDT 2009,NO_QUERY,cartoonmoney,"@CJBerri Oh gods, Battletoads. Played it.. twice? I still have nightmares sometimes..  (xD)"
41760,0,1675783507,Fri May 01 20:19:13 PDT 2009,NO_QUERY,rachelreneew,he said it tickles!!! i am mortified for life now 
41920,0,1675857337,Fri May 01 20:29:48 PDT 2009,NO_QUERY,Com1xguy,@brianberling Unfortunatly not yet.  My Internet is subpar right now 
42080,0,1675932399,Fri May 01 20:40:35 PDT 2009,NO_QUERY,cierrameghann,Tried to have crazy butt sex but somebody walked in 
42240,0,1676021589,Fri May 01 20:53:55 PDT 2009,NO_QUERY,Zenvied,"@madcooper sorry i had 2 go, i still have to find out the dates exactly... BUT I WILL FIND A WAY! not sure but the festival though. "
42400,0,1676088058,Fri May 01 21:04:03 PDT 2009,NO_QUERY,Dogbook,Penny is feeling icky  http://apps.facebook.com/dogbook/profile/view/6139972
42560,0,1676156844,Fri May 01 21:14:56 PDT 2009,NO_QUERY,spondog,"@Fergusthedog Thank you!! Sorry, I didn't understand the last sentence  is it about my clothes? Is it because  it's similar to yours?"
42720,0,1676221977,Fri May 01 21:25:34 PDT 2009,NO_QUERY,sandypark123,is tired 
42880,0,1676284536,Fri May 01 21:35:55 PDT 2009,NO_QUERY,PIF_Revolution,@DeeMMT some problems with MMT functions and no email for trouble tickets  how to get customer support ???
43040,0,1676361453,Fri May 01 21:49:20 PDT 2009,NO_QUERY,alphabettown,watching the most depressing episode of deadliest catch 
43200,0,1676426089,Fri May 01 22:00:40 PDT 2009,NO_QUERY,goefer,And my laptop still has no internet. 
43360,0,1676480692,Fri May 01 22:10:21 PDT 2009,NO_QUERY,alishanaugler,pukeing at two in the morning is not fun 
43520,0,1676540108,Fri May 01 22:21:18 PDT 2009,NO_QUERY,Camaron77,Watching 7 Pounds...this movie is so sad...     
43680,0,1676609554,Fri May 01 22:34:35 PDT 2009,NO_QUERY,syllee,@djshogun I know I should be. Ugh! 
43840,0,1676664953,Fri May 01 22:45:46 PDT 2009,NO_QUERY,Halibutron,"Sad. Nice, local health food store has a ï¿½For Leaseï¿½ sign up tonight "
44000,0,1676725071,Fri May 01 22:58:34 PDT 2009,NO_QUERY,B_redic,ewww... i feel sick... too much junk food 
44160,0,1676774774,Fri May 01 23:09:04 PDT 2009,NO_QUERY,philliusfiles,Gosh!  Fast food isn't really working to my advantage right now... All I want is a chocolate shake 
44320,0,1676825311,Fri May 01 23:20:26 PDT 2009,NO_QUERY,PhoebeFletcher,"@gthgrl happy birthday! My total apologies for last night, had to write  do you have wheels yet?"
44480,0,1676879092,Fri May 01 23:33:06 PDT 2009,NO_QUERY,queencamilla,@49ermommy i missed pantsless skype again? 
44640,0,1676926440,Fri May 01 23:44:27 PDT 2009,NO_QUERY,Drteeth76,@suziperry work on Saturdays is poo. I had to be in my work at 6:30 to meet an escalator repair dude. Still waiting. 
44800,0,1676970513,Fri May 01 23:55:24 PDT 2009,NO_QUERY,stephiodos,Me being sick = sucky because i cannot sleep! 
44960,0,1677023844,Sat May 02 00:08:14 PDT 2009,NO_QUERY,luvsJonasandVFC,"It's true that NLT broke up!  It has been confirmed! I will always love these boys cuz NLT is Kevin, NLT is V, NLT is Travis &amp; NLT is JJ!"
45120,0,1677066707,Sat May 02 00:18:57 PDT 2009,NO_QUERY,samwomack_,editting zenith photos still... they're never ending... very unlike senior year  ...
45280,0,1677108862,Sat May 02 00:29:56 PDT 2009,NO_QUERY,PINKF2D,can we cut off part of the country so NV can have a beach ......plz 
45440,0,1677158488,Sat May 02 00:42:55 PDT 2009,NO_QUERY,m33gs,@Gconscious i'm doing another move (back to seattle) over the next couple weeks! i miss everyone and music 
45600,0,1677195978,Sat May 02 00:53:28 PDT 2009,NO_QUERY,rocky1490,i would've loved the rain if someone was with me 
45760,0,1677238243,Sat May 02 01:05:01 PDT 2009,NO_QUERY,Lutthien,Sometimes i wonder if i'm not only a distraction 
45920,0,1677277809,Sat May 02 01:16:13 PDT 2009,NO_QUERY,StephTheLegend,just woke up post-call. Aching all over 
46080,0,1677320944,Sat May 02 01:29:04 PDT 2009,NO_QUERY,Kdeven,@presspassmusic damn it!  i wish i was at la cave!  i got sick as hell after i left KUCI yesterday so i've stayed in all day!  
46240,0,1677358793,Sat May 02 01:40:15 PDT 2009,NO_QUERY,aloneinvietnam,"When I speak English I sound like a strong, confident, smart man.  When I speak Vietnamese I sound like a super polite, giddy teenager.  "
46400,0,1677397266,Sat May 02 01:52:04 PDT 2009,NO_QUERY,jenPK,Oh my baby. I hate when my angels are sick  
46560,0,1677435751,Sat May 02 02:03:52 PDT 2009,NO_QUERY,mrsarah,has very cold feet today  ITS THE EYE OF THE TIGER IT'S THE THRILL OF THE FIGHT MOLLY!
46720,0,1677474774,Sat May 02 02:16:14 PDT 2009,NO_QUERY,lcngham,@traceofspades i miss you terribly.  things arent well. 
46880,0,1677510183,Sat May 02 02:28:00 PDT 2009,NO_QUERY,sysop_host,forced to go for the reinstall of ubuntu since i somehow managed to break it 
47040,0,1677546160,Sat May 02 02:39:51 PDT 2009,NO_QUERY,vinnipukh,"I remember when Ben was a cute, curly little toddler whose world revolved round his mum, at 11 he's a smart arse like his big brothers "
47200,0,1677582058,Sat May 02 02:52:03 PDT 2009,NO_QUERY,legallove,Still in pain... Is there a doctor in the twitter room? 
47360,0,1677615681,Sat May 02 03:02:54 PDT 2009,NO_QUERY,LindsyRoo,Just seen my sister go and run off to Hawaii  But at least she'll have fun!!
47520,0,1677653451,Sat May 02 03:15:05 PDT 2009,NO_QUERY,Korkana,hating my life missing dustin   
47680,0,1677689518,Sat May 02 03:27:07 PDT 2009,NO_QUERY,omgoutRAGEous,"cant sleep, still freaked out about IHOP... i didnt even get to kiss Justin goodnight "
47840,0,1677728414,Sat May 02 03:39:41 PDT 2009,NO_QUERY,jenjeahaly,@MrPointyHead Unlucky on the back injury  For irony: My Mum damaged her knee on a health and safety training course! Had to laugh :p
48000,0,1677764044,Sat May 02 03:51:36 PDT 2009,NO_QUERY,daniellelod,Ugh this guy stinks of cigarettes my throat is actually burning :S 
48160,0,1677803227,Sat May 02 04:04:25 PDT 2009,NO_QUERY,ohmstar,@eisen at least you people had your dinner alr..wat abt us studying in lib  #awaresg
48320,0,1677842723,Sat May 02 04:16:55 PDT 2009,NO_QUERY,8Gen,"Using recycled materials in a project, and environmentally friendly paints. in #Singapore, very hard to certify that I get what I ordered "
48480,0,1677886146,Sat May 02 04:30:22 PDT 2009,NO_QUERY,jacklesniffers,how i was hyper at 5 in the morning idk but not n e more 
48640,0,1677924056,Sat May 02 04:41:52 PDT 2009,NO_QUERY,youthanasia,missed that one... 
48800,0,1677968750,Sat May 02 04:54:54 PDT 2009,NO_QUERY,andy_denton,"@LesPorter nope, no replies.  He uses twittterberry which isn't the easiest thing to keep up w/ replies.  But still... "
48960,0,1678013901,Sat May 02 05:07:06 PDT 2009,NO_QUERY,ChucklingSteve,Just bought meat and salad for a barbecue tonight. Now watching the clouds beginning to gather 
49120,0,1678053340,Sat May 02 05:17:32 PDT 2009,NO_QUERY,Goldyfinch,@Norbridge selling for scrap only here unless very special or seriously antique. 
49280,0,1678099971,Sat May 02 05:29:48 PDT 2009,NO_QUERY,jcrossland,@schuchert express SQL and vs always cause probe 
49440,0,1678148015,Sat May 02 05:41:31 PDT 2009,NO_QUERY,rob_hillfield,suffering from travel vaccs and listening to delicate sounds of tree pulping... 
49600,0,1678195679,Sat May 02 05:52:33 PDT 2009,NO_QUERY,sexiisamii22,"just got up,, now chillinggg i guesss,, theres nothin to doo "
49760,0,1678256361,Sat May 02 06:05:32 PDT 2009,NO_QUERY,Laurynhilton485,@Futuremusic_CEO  feelin a lil nausea rght now watchn good times. Diddy &amp; that damn ciroc.
49920,0,1678311614,Sat May 02 06:17:13 PDT 2009,NO_QUERY,kathymcc,My grandfather is losing it I think. He thinks his roomate has been replaced by an axe murderer who is trying to steal his gold. 
50080,0,1678362697,Sat May 02 06:27:43 PDT 2009,NO_QUERY,khristopherr,@RebelSean We had double the amount of rain we normally get in April. Another wet year here in Toronto 
