,sentiment,post
474,0,I want them to be ready NOW! They smell so good...
475,0,hello! bank holiday monday and im board
476,0,still trying to figure this website out!
477,0,Monday's SUCK
478,0,just lost a good couple of days work on igotmunchies.co.uk
479,0,re: elderly dog-it could be as simple as a bladder infection-has he/she been to the vet? loss of control could be the prob
480,0,just been to an all u can eat chineese buffet! feeling fat..
481,0,Shattered images? Oh no... Im very curious now though...
482,0,"Ya, I'm behind on Heroes (I wait for the DVD's...)."
483,0,is at home fighting laziness... Trying to start studying
484,0,I have so much to do this weekend my head's going to fall off! What a crappy week to have your birthday
485,0,The slideshow was so sad
486,0,Ugh they're keeping my on call at work come visit me at metropark the cerritos mall
487,0,GREAT time at the carnival with my girls. Spent a little too much tho
488,0,"really busy. i'm kind of really behind in school&amp;i'm having a crazy month, hahah. oh, well, i'm just glad summer's ALMOST here."
489,0,lmao he's like 20
490,0,Missing my truck.
491,0,Crap. I'ms orry.
492,0,"Had tea, made no difference,still can't sleep.Got to get up soon and not yet fallen asleep. This is not good ..."
493,0,"ok, i know ive tweeted you 4957830457times today, but i just got your note that you wrote me!!! i was sad i couldnt come"
494,0,I really wanna buy a puppy when I get paid but my mom would kill me
495,0,Wyatt is sad about mom going back to work today
496,0,today is the anniversary
497,0,I'm poor
498,0,IzzyJ_Is_Here me too! i cried like i knew him when he died. my mom had the same type. it's on ay 12a on MPT. u prob don't get that tho
499,0,(@crystalwithasee) Addl. Note to self. Make sure toe nail polish is fully dry before going running!
500,0,"Cannot actually keep my eyes open.., I feel like shit"
501,0,When do you decide to just quit trying to glue sh*t back together when to just chunk the glue the wall throw away the TRASH? NOW.
502,0,forrr real. It makes life seem slower
503,0,i burned my hand owwwy
504,0,I mees you guys.
505,0,...
506,0,"Dear ABC.com - netflix pop up NOT cool, very annoying, and has crashed FireFox 3 times now. Tired of restarting. Just want to watch DH"
507,0,cant believe after 3 years he still makes me knees go weak. i need to be over this dude NOW.
508,0,"Wow, I thoroughly enjoy being the loser that I am..."
509,0,"i finally got on! i go hom like 2 hours ago, i have a really bad headache"
510,0,i missed demi's tweets more haha x) jk..... i miss my mom
511,0,Wish there was an RSS feed for the recent/most popular content on Tumblr
512,0,"doesn't have a be-all, end-all, all-in-all, all-purpose iPhone with a headseat and can't talk to while she works."
513,0,is so sadddd. ... docmike doesn't trust me
514,0,New fish couldn't stop excavating the aquarium. Stressed out the other fish too. All 3 swordtails dead on the same day
515,0,Need to go to bed so I can get up in time to finish some homework before work tomorrow.
516,0,"I get horny every seven minutes, so I guess Spock and I make a bad couple"
517,0,I can't stay awake (at work)
518,0,I've messed up my weekend rhythm. I think I've grown old. Well I guess this means I've actually have time to for study today.
519,0,A kiss though? NO!!! twitterfrieds...i just wanna go home ahhh! What'd i get myself into AGAIN!!!!
520,0,"OMG, I am here FINALLY!!! I was out and having fun tonight, forgive my absence Let's get this!!"
521,0,has the mother of all pimples percolating on her chin - it hurts
522,0,Now the course material is asking the student to find examples that support Hofstede's work. Yay critical thinking scientific method!
523,0,I miss the old apartment.
524,0,The pics were so clear. Shd have used it on the NZ vs Aus Test Match Anyways the seats were too far to take upclose shots.
525,0,Yo! what up ma peeps? had a late night last night so i am super tired! :'(
526,0,Can't study so on computer awhile
527,0,ick I really feel like throwing up but I can't
528,0,"C'est cool ;) Yes, it's completely absurd... One of my friend (who studied law) can't find anything because of that..."
529,0,Dunno what to do... don't love him
530,0,i didnt do anything over the weekend....y!!!!
531,0,"internet death again? We missed you, come for the usual lesbian orgy Y/Y? Love ya! *hugs*"
532,0,Top 20 songs that will make you cry - do you agree with these? :o
533,0,that said.. they shouldn't have gotten back together then. I hate to say that but.. they just weren't right. Not until
534,0,I stepped on a sewing pin Darn textiles.
535,0,"Happy mothers day ugh sick...school tomorrow watched E!News, keeping up with the kardashians and dreamgirls"
536,0,Random phone call at 10 to 3 this morin do they have no respect for ppls sleep?????
537,0,"bottle has probably forgot she ever had it! defo tiz phonecharms ftw, not miley ones that break"
538,0,it is when its my intertube outlet
539,0,I fell this morning on my way 2 work while droppin my son off arm came outa socket wat a way 2 start mothers day!
540,0,crap so annoyed over hour and half my best is hour 16 told by physio yest not to do it so least I finished
541,0,"Hmmm, I miss my mom now I did love that woman. She adopted me - loved me and raised me as her own. She too did her best."
542,0,Loving getting SMS updates abt my hubby's distance and pace for the Mississauga Half. Would still rather be running
543,0,"i miss u,so much."
544,0,Aww i wish i was there .. ! I miss you so much
545,0,I want pancake's
546,0,"Never saw the first one, but will have to find someone willing to go with me this time. Think my TV cable is broken *sob*"
547,0,Sounds good. Unfortunately I'm going to my parents' house this week I won't be able to play until next week
548,0,"is watching Scuzz, wishes more people had Twitter AND has just found out she has the same birthday as Austin Bello!"
549,0,So okayy.. I finally did Math. Soo boring on a day like this. I also have to do my Greek homework
550,0,that sucks
551,0,Not able to be at church as a family on Mother's Day. Home with sick little boy.
552,0,aww that sucks..hehe
553,0,My stylist must think I'm a junkie...chick is nodding out like crazy. I'm so tired.
554,0,The news I got last night made me sad
555,0,Chemistry exam tomorrow.
556,0,Spending MDay at green conference in Dallas but lots to see. Presentation on Geo later today.
557,0,I have to cook dinner for me and my sister I have no idea what to make and I can't cook.
558,0,"Ch?t mie, ?ang thua roï¿½i"
559,0,developments since our conversation yesterday- more proof of my theory on the ï¿½dislikeï¿½. foï¿½real.
560,0,but i don't wanna! gavin and stacey ict revision haha
561,0,looks like bytemark is down; crap
562,0,donuts sound like magic right about now! i need money and a car!
563,0,"looking for a geocache or something, but can't find it"
564,0,damn you
565,0,saturday working spoiled my 666 plan for this weekend..have to wait one week now
566,0,that is the same thing
567,0,Awesome video. I'm so mad I didn't watch SNL
568,0,I'm not going to Disneyland with Ms. Norwick
569,0,played dominos and drank wine with the 'rents. Back on the road again tomorrow
570,0,my computer is overheating
571,0,so sniffly
572,0,naw boo we aren't ...sucks right that's why you gotta come visit so you can hear it!
573,0,i want to shop super badly
574,0,Getting ready for a long week at work.
575,0,Whattt!! I appreciated it
576,0,forgot all about dinner...now I'm starving
577,0,Goin to bed.. Had a loooong day! So not lookin forward to the work week. Or Kenna's shots tomorrow afternoon.
578,0,math final tomorrow...im getting an ulcer over it
579,0,"i think my house MAY be haunted, ps- i'm really going to miss and"
580,0,is really craving an ELF haul.
581,0,thanks lady! i am jealous you and andrea have work out dates. what about meeeeeee
582,0,aww..i was waitin to see u too..lmfao..2morro i cant get on cuz i gotta pack 4 bermuda..im leavin tues.. no wiz 4 7 days
583,0,Time to go home. back at school in 6 hrs.
584,0,pretty much an idiot. my phone is on crack and only like half of your text showed up. im sorry im not much help
585,0,"still using tweetdeck , after finish install try seemic desktop ..."
586,0,I know what you mean xoxo poor Chuck That's why we fall for guys like him
587,0,If only I could spell
588,0,aaaahhhh!!!! My body wont let me go to bed!
589,0,Has to wake up early again tomorrow but i'm still going to have a GREAT day!
590,0,Mine: Tiki The Mount [name of first pet and name of the street where I grew up] I kid you not...
591,0,i love poptarts. 2nd last day of school. so sad.
592,0,misses tivo had to watch desperate housewives online
593,0,is looking for possible options to deal with girlfriend-battering guys
594,0,Going to bed gotta wrk early
595,0,Aww. Danny is gone. That's so sad. I was wishing that he will be on the Finals.
596,0,Hates the rainy weather
597,0,G'Bye Gokey Lambert to win !!!!!
598,0,It's this weekend. Just found out we both have to work ALL wknd!! I went to Albertsons and spent $10 on guac to compensate.
599,0,oh no still sick? not allowed. we're at 43%. I knew I should have downloaded before I left. Who needs to edit anyway
600,0,lost my necklace crappy...
601,0,putting on my comfy sweater rug and passing out. today was perfect except for the loss of my bowl
602,0,"Wow, day two on the diet SUCKS. I'm tired, and can't sleep."
603,0,Wish it was glorious here
604,0,No goodnight!
605,0,"Previous tweet didn't work out so well, I crashed early and now I'm wide awake. whoooops"
606,0,I've dealt w/that myself-no fun-so sorry
607,0,No more lost till february. Not happy I wanna not what happened.
608,0,"I needed the same yesterday, discovered odeo didn't do what we needed"
609,0,sweet...KSM is giving me permission to party...again...at demi lovato
610,0,...mini notebook down! back to my old heavy laptop!
611,0,haven't been online in a VERY long time. stupid work makes me have no social life.
612,0,I am SO not awake.. I don't like my tea very dark. But I left my teabag in it way too long because I forgot. It's dark now.
613,0,So good on Jimmy Fallon! Love the new song so much! kind of sad it's not on the cd
