,index,0,1,2,3,4,5
696,6961,4,1972616834,Sat May 30 09:33:44 PDT 2009,NO_QUERY,VampireAdam,@esmecullen800 I'm good  How are you?
697,6971,4,1972916897,Sat May 30 10:07:43 PDT 2009,NO_QUERY,sleat,@JuliaBall I'll tell you how far when I get there 
698,6981,4,1973311798,Sat May 30 10:54:17 PDT 2009,NO_QUERY,brittxojonas,@Jonasbrothers there's an &quot;a&quot; in paranoid boys 
699,6991,4,1973588149,Sat May 30 11:26:43 PDT 2009,NO_QUERY,april2590,@karinhousely I dant get direct messages on my phone so if you're at the fair @ me 
700,7001,4,1973878622,Sat May 30 12:00:38 PDT 2009,NO_QUERY,courosa,@profhood Thanks! 
701,7011,4,1974151827,Sat May 30 12:32:44 PDT 2009,NO_QUERY,xGabii,@CRAZiixLOVEE I dont look fab lmfao xD but thanks anyway 
702,7021,4,1974461705,Sat May 30 13:11:02 PDT 2009,NO_QUERY,danmarksp,Studying  Google Wave. I Want a Devel Account!  #googlewave
703,7031,4,1974726490,Sat May 30 13:43:19 PDT 2009,NO_QUERY,starcastillo,"Who said &quot;you're over me, you're over me? When were you under me?&quot; Hilarious! Okay, time to shower &amp; get ready to go out with the family! "
704,7041,4,1975024851,Sat May 30 14:17:22 PDT 2009,NO_QUERY,felicityfuller,@Taddy69 yes u are probably right - hope there are some interesting people on there! 
705,7051,4,1975281095,Sat May 30 14:49:46 PDT 2009,NO_QUERY,poohbear30715,Oh wow...ewwww so many thoughts flying in my head lol   fuhub...only time will tell 
706,7061,4,1975565440,Sat May 30 15:25:41 PDT 2009,NO_QUERY,ConsoleCharlie,"Extra Extra Read All About It, right from the SS Paparazzi "
707,7071,4,1975818082,Sat May 30 15:58:10 PDT 2009,NO_QUERY,jahmaemae,Thanks to ALL who came out to play @ the hard rock! Love y'all 
708,7081,4,1976075583,Sat May 30 16:31:56 PDT 2009,NO_QUERY,mapoh,vocational fair in my school wiiii 
709,7091,4,1976321789,Sat May 30 17:04:27 PDT 2009,NO_QUERY,TinchenFFM,@mini_manfa http://bit.ly/14mBON  jsut follow the picture with the numbers it works 
710,7101,4,1976547411,Sat May 30 18:24:42 PDT 2009,NO_QUERY,tahany_h,andy samberg is awesome 
711,7111,4,1976754800,Sat May 30 18:58:25 PDT 2009,NO_QUERY,maximkovalenko,I'm convinced that watching High Fidelity once a year is good for the soul 
712,7121,4,1976912565,Sat May 30 19:32:13 PDT 2009,NO_QUERY,wzrdry,"said goodbye to XQ this morning ='( im so sad he is now gone!being with him,i now feel i would like a child of my own "
713,7131,4,1977092527,Sat May 30 20:05:00 PDT 2009,NO_QUERY,MizzJonas23,"time to start my homework  but Jonas is distracting, they all have amazing voices &lt;3"
714,7141,4,1977296375,Sat May 30 20:37:21 PDT 2009,NO_QUERY,nicolegreen,done with the wedding &amp; now it's time to crash. goodnight! 
715,7151,4,1977544965,Sat May 30 21:11:17 PDT 2009,NO_QUERY,AlyxxDione,@thelengend  Grammys here I come!
716,7161,4,1977806513,Sat May 30 21:45:11 PDT 2009,NO_QUERY,Leenomiddlename,"@moochermaulucci oh, right! I remember now! "
717,7171,4,1978040026,Sat May 30 22:17:29 PDT 2009,NO_QUERY,KiwiBeck,@JonathanRKnight Damn I missed you tweeting again. I am glad you still love doing all of this even tho its tough sometimes.  LOVE
718,7181,4,1978260016,Sat May 30 22:51:16 PDT 2009,NO_QUERY,wiseleo,"@18percentgrey Security issues are easy to solve, believe me  Open source, SHA-1 hashing crypto etc. Easy as pie and secure. "
719,7191,4,1978450497,Sat May 30 23:23:42 PDT 2009,NO_QUERY,Ravenswann,@MrJackO lovely 2 know. I can now go 2 heaven knowing that 
720,7201,4,1978673369,Sun May 31 00:05:33 PDT 2009,NO_QUERY,NHRanchoRelaxo,"@ijustine psstt,...your new vids title is missing a &quot;T&quot; "
721,7211,4,1978835897,Sun May 31 00:38:09 PDT 2009,NO_QUERY,lesliepokita,@gfalcone601 hello Gio!!!!  Good Morning How are you?&quot; 
722,7221,4,1978988984,Sun May 31 01:11:40 PDT 2009,NO_QUERY,zachward1,"ha! im a idiot, i just paid for $25 of gas, walked out to my car, and drove off w/o pumping my gas...felt smooth when i drove back "
723,7231,4,1979125508,Sun May 31 01:44:30 PDT 2009,NO_QUERY,IanBredenkamp,@Ryankfm dont let The Fringe get in the way of 2and a half Men. Its on right now on Mnet!! 
724,7241,4,1979262812,Sun May 31 02:17:56 PDT 2009,NO_QUERY,LeanneHirst,"rugby today in the lovely sunshine,oh yes "
725,7251,4,1979391031,Sun May 31 02:50:42 PDT 2009,NO_QUERY,_Misselisabeth_,Another sunny day  Lovin it!
726,7261,4,1979521142,Sun May 31 03:24:28 PDT 2009,NO_QUERY,cargerface,Talked to my mama tonight  feeling good
727,7271,4,1979654325,Sun May 31 03:58:09 PDT 2009,NO_QUERY,tomamazon,also waheyyyyyyy diversity won bgt! I kinda wanted stavros or shaheen to win but diversity deserved it 
728,7281,4,1979790349,Sun May 31 04:30:58 PDT 2009,NO_QUERY,megbd,sitting in the sun.. and going in the pool soon 
729,7291,4,1979933832,Sun May 31 05:04:51 PDT 2009,NO_QUERY,electricskyline,few buds in the sun  content or what 
730,7301,4,1980109558,Sun May 31 05:43:08 PDT 2009,NO_QUERY,getfrank,@BeciRothon oooh see you there! 
731,7311,4,1980277044,Sun May 31 06:15:47 PDT 2009,NO_QUERY,kristaleighh_,pretty sucky weather out there today.. HILLS FINALE + MMVA'S TONIGHT!!! 
732,7321,4,1980466300,Sun May 31 06:49:38 PDT 2009,NO_QUERY,macmaster13,40% off all Applesac cases couponcode:applesac40 today 5/31/09 only http://short.to/b07t - tell your friends this time  (via @mygearstore)
733,7331,4,1980679583,Sun May 31 07:23:46 PDT 2009,NO_QUERY,charliemorgan13,@NeonCupcake_X is here!!!!! 
734,7341,4,1980943271,Sun May 31 08:03:06 PDT 2009,NO_QUERY,elocio,@MediaLizzy Hi Elizabeth..Thank you for the kind #followfriday mention 
735,7351,4,1981189898,Sun May 31 08:37:10 PDT 2009,NO_QUERY,HBryburns,@centava good morning....have a great day 
736,7361,4,1981440436,Sun May 31 09:09:32 PDT 2009,NO_QUERY,tiffanydooda,HIRING : Content Writers and Bloggers .. homebased job  http://plurk.com/p/xg6cb
737,7371,4,1981707415,Sun May 31 09:43:26 PDT 2009,NO_QUERY,xoaliishaax3,[[18 hours]] dc babbbyy 
738,7381,4,1981970633,Sun May 31 10:15:47 PDT 2009,NO_QUERY,Captain2003,"Went to bed at 6am, just woke up at noon.Wouldn't trade it for the world though "
739,7391,4,1982248070,Sun May 31 10:49:42 PDT 2009,NO_QUERY,lovejonas_x,@mileycyrus wishing you good luck today all the way from the UK  have a great time x
740,7401,4,1982531365,Sun May 31 11:23:46 PDT 2009,NO_QUERY,prettyvicky_,mall maybe? uncle from san fran is in town yaaay! gifts from Japan  i'll twitpic laterrrrrr
741,7411,4,1982803873,Sun May 31 11:56:09 PDT 2009,NO_QUERY,AtotheMtotheY,winnie the pooh is a beautiful thing.... 
742,7421,4,1983119227,Sun May 31 12:32:27 PDT 2009,NO_QUERY,jjessicas,@Jonasbrothers hey  Just made this pic of you: http://bit.ly/18dRlH  and I TOTALLY LOVE IT 
743,7431,4,1983398211,Sun May 31 13:04:48 PDT 2009,NO_QUERY,chennysherm13,@jacvanek WHEN ARE THOSE BEING RELEASED!!!! MUSSSST HAVE ONE 
744,7441,4,1983708962,Sun May 31 13:40:52 PDT 2009,NO_QUERY,JenWojcik,@rsomers @TWalk Thunderdome??? I'm in...dibs on the chainsaw 
745,7451,4,1984002018,Sun May 31 14:15:00 PDT 2009,NO_QUERY,ppalavilli,thinking of going to the movie &quot;Up&quot; today - reviews and trailers are great  - let's see if Ruchi likes it too 
746,7461,4,1984294818,Sun May 31 14:49:34 PDT 2009,NO_QUERY,TaqiyyaLuvLa,@MsVeeVee Hey love..how are you today? 
747,7471,4,1984582882,Sun May 31 15:23:38 PDT 2009,NO_QUERY,DisneyDean,@MPMark Great question - I would have to say Haunted Mansion for a half hour - so much to look at and awesome music 
748,7481,4,1984863971,Sun May 31 15:57:43 PDT 2009,NO_QUERY,JerryEllefson,"@djleenieman  We had a blast.  my score was too high, but the way I have to look at that is...  I  brought my cost per stroke way down "
749,7491,4,1985133261,Sun May 31 16:30:01 PDT 2009,NO_QUERY,ashem10,Trying to get more stuff unpacked and put away  The Dave concert was fantastic last night!!  YAYA 
750,7501,4,1985419426,Sun May 31 17:04:02 PDT 2009,NO_QUERY,TaylorDeCicco,danielle is the best thing since cheese in a can! 
751,7511,4,1985699813,Sun May 31 17:36:25 PDT 2009,NO_QUERY,nacha_e,waiting for the mtv movie awards 
752,7521,4,1986004972,Sun May 31 18:10:16 PDT 2009,NO_QUERY,christinekc,@verdixgris shake shack is yummy! 
753,7531,4,1986375248,Sun May 31 18:45:10 PDT 2009,NO_QUERY,Fernandaz,I have some ideas for a song 
754,7541,4,1986788223,Sun May 31 19:19:15 PDT 2009,NO_QUERY,_decode_,@PennyAsh  I see you. 
755,7551,4,1988770562,Sun May 31 23:19:32 PDT 2009,NO_QUERY,Lubans,Nice to return to work again! 
756,7561,4,1988949699,Sun May 31 23:52:02 PDT 2009,NO_QUERY,rosna,"@viveangel awww gorgeous puppy!! If you want less house training stress get it crate trained, best thing ever! "
757,7571,4,1989127202,Mon Jun 01 00:26:04 PDT 2009,NO_QUERY,nikx03,just saw the new moon trailer!!  excited!!
758,7581,4,1989286049,Mon Jun 01 00:59:56 PDT 2009,NO_QUERY,Banana_Split,http://tinyurl.com/lqclt7 -- New Moon teaser trailer looks promising. it BETTER be better than Twilight! 
759,7591,4,1989444531,Mon Jun 01 01:33:55 PDT 2009,NO_QUERY,Ju33les,Another beautiful sunny day. Groggy after 17 hr shift. Waiting for my jollies next week 
760,7601,4,1989599650,Mon Jun 01 02:07:40 PDT 2009,NO_QUERY,MusicADdicts,"@FROactiv I'm all about uplifting. Its not alot of that going around, so it feels good!  But I'm a Capricorn "
761,7611,4,1989750435,Mon Jun 01 02:40:38 PDT 2009,NO_QUERY,jessiica_xox,"Soz bianca, cant reply on this ipod touch. Its 96.9 "
762,7621,4,1989911668,Mon Jun 01 03:14:36 PDT 2009,NO_QUERY,iheartuga119,@ebassman I'm already at work! 
763,7631,4,1990090341,Mon Jun 01 03:50:53 PDT 2009,NO_QUERY,JodieMiley,@taylorswift13 lool that is soo funny 
764,7641,4,1990282303,Mon Jun 01 04:25:50 PDT 2009,NO_QUERY,ishamay,@Loveshooo showing of HBP..right?? 
765,7651,4,1990485234,Mon Jun 01 04:59:55 PDT 2009,NO_QUERY,Charislicious,watched Night at The Museum 2 yesterday. It's a really funny and cute movie  LOVED the cupids and the mini bobblehead Einsteins'. haha.
766,7661,4,1990712815,Mon Jun 01 05:33:59 PDT 2009,NO_QUERY,bravesoulstudio,@rebeccashearing time for a new video isnt it?..... 
767,7671,4,1990968221,Mon Jun 01 06:08:06 PDT 2009,NO_QUERY,karlmageddon,@Krystalle Don't want to add to your load but you might wanna post about Champions Online's new official blog: http://bit.ly/6a4QK 
768,7681,4,1991243375,Mon Jun 01 06:40:40 PDT 2009,NO_QUERY,kadambariyer,Went for a movie. After a very long time. Butter popcorn in Satyam is yumm! 
769,7691,4,1991551787,Mon Jun 01 07:14:41 PDT 2009,NO_QUERY,pageoneresults,@IncrediBILL Why do I have this sneaky suspicion that you are involved with the original TTH entry(ies)? Why? 
770,7701,4,1991872412,Mon Jun 01 07:48:44 PDT 2009,NO_QUERY,julianpo,got accepted into military police and was made platoon i/c today  - http://tweet.sg
771,7711,4,1992202047,Mon Jun 01 08:22:12 PDT 2009,NO_QUERY,NurseJanna,@mariadelpilar. Watching the trailer for the 3rd time today. 
772,7721,4,1992542150,Mon Jun 01 08:55:23 PDT 2009,NO_QUERY,cherylberyls,had an really awesome day today. 
773,7731,4,1992894351,Mon Jun 01 09:29:49 PDT 2009,NO_QUERY,TheRaeRae,OMGods do I love TweetDeck! 
774,7741,4,1993267096,Mon Jun 01 10:06:07 PDT 2009,NO_QUERY,ElleMcFierceson,@angeladesilva GOOD WIFE! MEEE TOOO...with help from benadryl of course 
775,7751,4,1993687405,Mon Jun 01 10:46:28 PDT 2009,NO_QUERY,katie_fruitcake,having dinner now. 
776,7761,4,1994039131,Mon Jun 01 11:19:04 PDT 2009,NO_QUERY,rzrachelzoe,I used all of my allowance money to buy it on my first trip to Paris.  @PurseBlog
777,7771,4,1994480957,Mon Jun 01 11:59:16 PDT 2009,NO_QUERY,katakuscythe,So excited about her upcoming birthday. I even dreamed about sushi last night! 
778,7781,4,1994892408,Mon Jun 01 12:37:22 PDT 2009,NO_QUERY,imanwilliams,@BRITTANYBOSCO what are you up to Hun 
779,7791,4,1995296573,Mon Jun 01 13:15:51 PDT 2009,NO_QUERY,Gemmaboyle,"@fryfan20 yay, good good  x x"
780,7801,4,1995680920,Mon Jun 01 13:52:44 PDT 2009,NO_QUERY,kellymulder,New neighbours are nice  they asked me to join them in our joined backyards for a drink...
781,7811,4,1996110522,Mon Jun 01 14:33:03 PDT 2009,NO_QUERY,kelserzz15,@billyraycyrus YEEE doggies!!! 
782,7821,4,1996459112,Mon Jun 01 15:07:08 PDT 2009,NO_QUERY,MsPaigeMusic,@THEGREATZEEE Thanks 
783,7831,4,1996784518,Mon Jun 01 15:41:09 PDT 2009,NO_QUERY,ashleystardust,@JessiKawaii i love the show beautiful people! but of course it wouldnt surprise me that we both would like it. 
784,7841,4,1997084576,Mon Jun 01 16:13:31 PDT 2009,NO_QUERY,beckuhk,Trying to win tickets for the bbash.... 
785,7851,4,1997398117,Mon Jun 01 16:46:47 PDT 2009,NO_QUERY,Punkydeeps90,@jisellex197  lol at Dimey and Celine!
786,7861,4,1997736059,Mon Jun 01 17:22:04 PDT 2009,NO_QUERY,chirleman,@KekonaGirl  Thanks!  Are you prepared? 
787,7871,4,1998066186,Mon Jun 01 17:56:11 PDT 2009,NO_QUERY,_jeremybaril,@sueupton im watching too. and wearing my DMB shirt 
788,7881,4,1998452141,Mon Jun 01 18:34:17 PDT 2009,NO_QUERY,n9tog,@UberTwiter thanks. I've turned on a lot of people to UT recently!!   Any plans for a next release??  Thanks  http://myloc.me/2kaf
789,7891,4,1998820083,Mon Jun 01 19:10:38 PDT 2009,NO_QUERY,OneShotBeyond,@ChristianPF = Nintendo Wii Giveaway...Enter to Win! 
790,7901,4,1999156908,Mon Jun 01 19:44:20 PDT 2009,NO_QUERY,Theheartsong,@pastelpastel Thanks for the updates for those of us who can't hear it!! 
791,7911,4,1999475898,Mon Jun 01 20:17:03 PDT 2009,NO_QUERY,josephboyer,"Coffee w/ @niki_nic  maybe I'll hit the gym after, Christy got me all motiovated"
792,7921,4,1999802867,Mon Jun 01 20:51:05 PDT 2009,NO_QUERY,AustinWelborn,@souljaboytellem EMAIL Free***! Im a PRO. if you want me too i could make one for free or for money  email me at austinwelborn@live.com 
793,7931,4,2000105524,Mon Jun 01 21:25:18 PDT 2009,NO_QUERY,superjokes,"picture #100!!!!!!!!     also, threadless is having a $5 sale.  WIN. ... http://tinyurl.com/nwngyd"
794,7941,4,2000396845,Mon Jun 01 22:01:34 PDT 2009,NO_QUERY,eladmeidar,@NeoSwf you offer? 
795,7951,4,2000632777,Mon Jun 01 22:34:03 PDT 2009,NO_QUERY,tysoncrosbie,"@chadwickfowler I agree. And that is the point of making your case, everytime. So that your style can shine through. "
796,7961,4,2000866132,Mon Jun 01 23:10:22 PDT 2009,NO_QUERY,AlanBaxter,@rainyz LOL - sorry about that. 
797,7971,4,2001062269,Mon Jun 01 23:43:55 PDT 2009,NO_QUERY,adii,@wkeving that's even better to know!  have you given us a testimonial yet (for the new site)? http://woourl.com/woolove
798,7981,4,2001247670,Tue Jun 02 00:16:47 PDT 2009,NO_QUERY,room2breathe,@WyntersDove hopefully so. and hopefully you won't be completely worn out getting things done. 
799,7991,4,2001425525,Tue Jun 02 00:50:42 PDT 2009,NO_QUERY,brooklynshooter,@iamcarlah haha  dude did u get a letter home saying u failed to hand in an assignment 4 hos? i did. dude it was like a day l8? wth
800,8001,4,2001595452,Tue Jun 02 01:24:38 PDT 2009,NO_QUERY,MSAhluwalia,"Finally, the designing is done... http://msahluwalia.blogspot.com/ ...feedback welcome "
801,8011,4,2001752059,Tue Jun 02 01:57:13 PDT 2009,NO_QUERY,artisanandvine,@greatgrapes  much appreciated!
802,8021,4,2001916556,Tue Jun 02 02:31:11 PDT 2009,NO_QUERY,koolerbeans,Quick cleaning the pc first. Then sleep!  watchin friends for now...
803,8031,4,2002082574,Tue Jun 02 03:05:03 PDT 2009,NO_QUERY,sillypointer,@garamu &quot;Living life in the reverse  &quot; means what? Call-center folks work in night and sleep in day-That's my understanding of 'reverse'
804,8041,4,2002246649,Tue Jun 02 03:37:48 PDT 2009,NO_QUERY,glam_tweet,"It's June! almost time for school! I can't wait to see my classmates again! &lt;and see the boys taller than the girls, this time. haha.  &gt;"
805,8051,4,2002432568,Tue Jun 02 04:11:50 PDT 2009,NO_QUERY,bethanyyy28,@JasonBradbury twilight is amazing  the books are even better though! They are so good!  x
806,8061,4,2002633576,Tue Jun 02 04:45:52 PDT 2009,NO_QUERY,thecampingforum,@pete_c it would only be another yes for the mush that is best #MushyPeas 
807,8071,4,2002856437,Tue Jun 02 05:19:49 PDT 2009,NO_QUERY,treewatcher21,"took the test of Shallow Water Workout,  think I can pass ? actually swimming is the only sport that i'm good at "
808,8081,4,2003098414,Tue Jun 02 05:52:31 PDT 2009,NO_QUERY,_Oreo,4 hours sleep. Bout to go back to bed. I love not having school 
809,8091,4,2003476357,Tue Jun 02 06:36:09 PDT 2009,NO_QUERY,JinaPark,Whew...was a bad day. But it's getting over! 
810,8101,4,2003880731,Tue Jun 02 07:18:19 PDT 2009,NO_QUERY,KhuramMalik,@digitalfemme I guess you and i learned the same thing this last week then! 
811,8111,4,2004585339,Tue Jun 02 08:25:48 PDT 2009,NO_QUERY,abbierivers,@kristenstewart9 wow that is something you have in common with your character bella..lol.. i thought i was funny 
812,8121,4,2005926950,Tue Jun 02 10:23:29 PDT 2009,NO_QUERY,gcgrammy,Daddy needs a new pair of shoes! @GeorgeGSmithJr #crocstweet03 Wookiee needs something new to chew on... or not 
813,8131,4,2006987901,Tue Jun 02 11:58:52 PDT 2009,NO_QUERY,DevonMarie78,"@lushcious LOL, dont be sad....he doesnt listen to me either! But, I like to pretend he does "
814,8141,4,2008428542,Tue Jun 02 14:07:01 PDT 2009,NO_QUERY,itsgracefoo,@ChrstineMendoza thanks love! See ya @ highlands!! 
815,8151,4,2009944895,Tue Jun 02 16:32:38 PDT 2009,NO_QUERY,CReporter,@LisaD35 A subscription to Consumer Reports has never cost $71.87! May want to reword that tweet a bit. Thx! 
816,8161,4,2011311699,Tue Jun 02 18:49:21 PDT 2009,NO_QUERY,GordosCheeseDip,Late night munchies...warming up a cup of mild Gordo's Cheese Dip! 
817,8171,4,2012174922,Tue Jun 02 20:11:41 PDT 2009,NO_QUERY,RichYungin,"@EmilyB_ u know your part of why I checked my moms tonight!?  u made me realize that I miss my moms, soo I went to see her."
818,8181,4,2012916881,Tue Jun 02 21:32:27 PDT 2009,NO_QUERY,intoyoureyes,La de da. I shouldn't be on twitter right now cause I have to wake up early in the morning but oh well. 
819,8191,4,2013300089,Tue Jun 02 22:21:01 PDT 2009,NO_QUERY,Kawhea01,@JerrySmith34 Congrats on making captain! Keep working hard and make us proud 
820,8201,4,2013550588,Tue Jun 02 22:57:25 PDT 2009,NO_QUERY,ALvinGray,"Just got back from D.C/V.A, Damn....   Wow"
821,8211,4,2013804262,Tue Jun 02 23:37:25 PDT 2009,NO_QUERY,sbrunnen,@jesamine nearly home time now 
822,8221,4,2014000113,Wed Jun 03 00:10:17 PDT 2009,NO_QUERY,nastymint,"@ellyasabdullah Apologies 4 my impudence, U SINGLE?? NOO!! Can't b, nways relax bro, love will come, at least u r a guy. No worries "
823,8231,4,2014191354,Wed Jun 03 00:44:16 PDT 2009,NO_QUERY,zahrocks,I love finding new hobbies &amp; creating art w/ @fashodoeee &amp; Jason.  This summer is definitely gonna be filled w/ music &amp; creativity! &lt;3it.
824,8241,4,2014370610,Wed Jun 03 01:18:22 PDT 2009,NO_QUERY,Jenehhh,@DJSMOOK @5toSucceed goodnight! 
825,8251,4,2014538909,Wed Jun 03 01:52:16 PDT 2009,NO_QUERY,sherleylueis,at gym now with si tasha gilak and afang hahaha 
826,8261,4,2014711555,Wed Jun 03 02:26:04 PDT 2009,NO_QUERY,sunilnegi,Any body wants to share..... 
827,8271,4,2014876506,Wed Jun 03 02:58:58 PDT 2009,NO_QUERY,leemortimer,Nothing happens in Reading... wouldn't you say so @Foamo ?? http://tinyurl.com/qjkagh5  
828,8281,4,2015050576,Wed Jun 03 03:32:43 PDT 2009,NO_QUERY,plazzmm,Bill Withers &quot;Lovely Day&quot; Ã¢â„¢Â« http://twt.fm/144033 just one look at you and I know itÃ‚Â´s gonna be a lovely day... 
829,8291,4,2015255174,Wed Jun 03 04:09:23 PDT 2009,NO_QUERY,miyagawa,"@hanekomu was wondering why you didn't buy them while you were there in Japan  it was out in March, and haven't been available digitally"
830,8301,4,2015462557,Wed Jun 03 04:43:47 PDT 2009,NO_QUERY,ahcong,1st nights out..  - http://tweet.sg
831,8311,4,2015683462,Wed Jun 03 05:16:37 PDT 2009,NO_QUERY,becnewman,"NSW, CAN'T WAIT FOR GAME 2, FIRST EVER ORIGIN GAME I'LL SEE LIVE "
832,8321,4,2015954989,Wed Jun 03 05:52:45 PDT 2009,NO_QUERY,deramani,"@Grilnog Rainy here, too ... small world. "
833,8331,4,2016281695,Wed Jun 03 06:30:13 PDT 2009,NO_QUERY,jeffreeefans,Just back from shower LOL 
834,8341,4,2016679928,Wed Jun 03 07:11:04 PDT 2009,NO_QUERY,shenitamoore,My baby is 3 today! Where does the time go?!? 
835,8351,4,2017130550,Wed Jun 03 07:54:32 PDT 2009,NO_QUERY,StinaWidman,@JoelEHill Thank you 
836,8361,4,2017685549,Wed Jun 03 08:47:28 PDT 2009,NO_QUERY,roberthay,Now following @RobertNelsoninc  on  @mmangen 's  recommendation. Must be a good guy . His name is Robert! 
837,8371,4,2018483384,Wed Jun 03 10:02:10 PDT 2009,NO_QUERY,dougdubyya,@RachelSexton amen sista 
838,8381,4,2031128661,Thu Jun 04 09:22:23 PDT 2009,NO_QUERY,azzman1984,@OfficialFinch I had EP and it's awesome  plus last time i saw u's live was in coventry and u's put on an awesome show 
839,8391,4,2032718739,Thu Jun 04 11:40:03 PDT 2009,NO_QUERY,mynamesjonn,i am in a creative mood today  yay finally..maybe ill get some layouts made
840,8401,4,2039818821,Thu Jun 04 22:53:15 PDT 2009,NO_QUERY,theTourofUtah,@bobaagard Thanks crazy. So. How many characters do you get? Or how do you change your profile. Or status updates. I'm confused. 
841,8411,4,2044047875,Fri Jun 05 08:47:36 PDT 2009,NO_QUERY,WLxboxRox56,get my jason fix that night  it been TOO long! and the thing on iTunes tomorrow 
842,8421,4,2044498785,Fri Jun 05 09:26:52 PDT 2009,NO_QUERY,tweet4kaash,@redta copy and paste...work??  
843,8431,4,2045031495,Fri Jun 05 10:08:18 PDT 2009,NO_QUERY,kristendom,"@ritaarens I think I have an unhealthy relationship with office supplies in general, so I can understand the love here. "
844,8441,4,2045504176,Fri Jun 05 10:49:23 PDT 2009,NO_QUERY,krysanne,Confirmed it was Pharrell &amp; his hot assistant 
845,8451,4,2046236714,Fri Jun 05 11:53:24 PDT 2009,NO_QUERY,JonitoB,Shall I buy a leopard gecko or a bearded dragon? Any thoughts please let me know 
846,8461,4,2046797312,Fri Jun 05 12:42:24 PDT 2009,NO_QUERY,punches,@shizzyshiz did you catch my pink eye 
847,8471,4,2047413776,Fri Jun 05 13:36:58 PDT 2009,NO_QUERY,Aisling_McKenna,@billyraycyrus Would you be able 2 ask Miley 2 come 2 BELFASt Please?  btw Your Cool  B)
848,8481,4,2047857035,Fri Jun 05 14:17:08 PDT 2009,NO_QUERY,jaderoberts91,"@Hyper8 Hello  I'm good thank you, hope you're well. I cant promise I'll ever have anything interesting to say but I'll give it a go "
849,8491,4,2048220591,Fri Jun 05 14:51:09 PDT 2009,NO_QUERY,sahmed93,@hishaamsiddiqi Love the tricked out car! Mustang spirit all there 
850,8501,4,2048576259,Fri Jun 05 15:25:36 PDT 2009,NO_QUERY,BeccaDunnxo,@mileycyrus You should come to Liverpool in December!  xo
851,8511,4,2049145195,Fri Jun 05 16:22:24 PDT 2009,NO_QUERY,xxTrAgIcMeSsxx,Gettin ready to buy a tdwp cd 
852,8521,4,2049463079,Fri Jun 05 16:55:31 PDT 2009,NO_QUERY,Etown_Jenn,@Kat_785 YAY!!!!!!  that makes me happy
853,8531,4,2049839046,Fri Jun 05 17:35:30 PDT 2009,NO_QUERY,kmcusick,@deegeebee ohhh! Painful. Sending good healing thoughts your way. 
854,8541,4,2050188512,Fri Jun 05 18:13:30 PDT 2009,NO_QUERY,jsjoint,@MariahCarey the 1st concert i was at was the Music Box tour and then the Adventures of Mimi! always amazin! &quot;One Sweet Day&quot; w/ BoyzIIMen 
855,8551,4,2050512003,Fri Jun 05 18:48:08 PDT 2009,NO_QUERY,LisaSabinWilson,so we just got into chicago...what to do..what to do?  #wcchicago
856,8561,4,2050830972,Fri Jun 05 19:22:14 PDT 2009,NO_QUERY,jraquino,The celebrations is running from 26th Ave all the way to 42nd! More info at http://www.pidci.org 
857,8571,4,2051161140,Fri Jun 05 19:58:28 PDT 2009,NO_QUERY,Girlnoid,@witt_on_twit Oh likewise 
858,8581,4,2051277424,Fri Jun 05 21:27:54 PDT 2009,NO_QUERY,riasharon,@kevinpmiller  &lt;-- that's a big smile for you.
859,8591,4,2051434496,Fri Jun 05 22:00:41 PDT 2009,NO_QUERY,victoriaaajonas,YAY bhs class of 2009!!!! congrats 
860,8601,4,2051678039,Fri Jun 05 22:32:36 PDT 2009,NO_QUERY,Irishcreamy,@mikeedeguz Ohh. How? Your friend? 
861,8611,4,2051906901,Fri Jun 05 23:06:50 PDT 2009,NO_QUERY,seelemonsonline,Off to Hannover 
862,8621,4,2052097742,Fri Jun 05 23:39:19 PDT 2009,NO_QUERY,ashleymae99,is finally bunkin in her place tomorrow night.. can't wait to sleep on a matress 
863,8631,4,2052282735,Sat Jun 06 00:13:01 PDT 2009,NO_QUERY,Vestarann,"Just about done with this new vid me and Forrest made, I'll link it when we are done "
864,8641,4,2052464766,Sat Jun 06 00:49:17 PDT 2009,NO_QUERY,twixie09,@sonyps3sucks =D thanks 
865,8651,4,2052616934,Sat Jun 06 01:21:53 PDT 2009,NO_QUERY,sara_morgan,Thanks for the #followfridays yesterday 
866,8661,4,2052763059,Sat Jun 06 01:55:46 PDT 2009,NO_QUERY,jaybranch,"@Annhesketh I know.... kids didn't get up till about 8am.... normally, when it's light they're up at 6.30am!  Got a lie in at least! "
867,8671,4,2052909030,Sat Jun 06 02:30:21 PDT 2009,NO_QUERY,lesleywoodphoto,"@paulcronin thanks! Table set up, Steve busy at the crosswords "
868,8681,4,2053057607,Sat Jun 06 03:06:09 PDT 2009,NO_QUERY,Callsson,a very good football side  ---&gt; http://www.winplace.at
869,8691,4,2053216154,Sat Jun 06 03:43:50 PDT 2009,NO_QUERY,JessSuperiorEnt,@MelodyDTF awwww I miss u too but we r gonna have a great time getting the shirts dirty with nutcrackers &amp; fooooodddd  P= lol
870,8701,4,2053370448,Sat Jun 06 04:18:34 PDT 2009,NO_QUERY,allanasaur,@bradiewebbstack follow me or ill rape spongebob 
871,8711,4,2053528828,Sat Jun 06 04:52:32 PDT 2009,NO_QUERY,Jamesyps,@DmanLewis like exams hur hur 
